MCHP,05-NOV-2020,Sep 2020,1.42,1.56,0.14,9.8
REYN,11-NOV-2020,Sep 2020,0.51,0.56,0.05,9.8
THG,27-OCT-2020,Sep 2020,2.24,2.46,0.22,9.8
FMC,02-NOV-2020,Sep 2020,1.11,1.22,0.11,9.9
STZ,01-OCT-2020,Aug 2020,2.51,2.76,0.25,9.9
ESI,27-OCT-2020,Sep 2020,0.2,0.22,0.02,10
PD,03-DEC-2020,Oct 2020,-0.1,-0.09,0.01,10
SSNC,28-OCT-2020,Sep 2020,1,1.1,0.1,10
WRI,29-OCT-2020,Sep 2020,0.4,0.44,0.04,10
GPC,22-OCT-2020,Sep 2020,1.48,1.63,0.15,10.1
KLAC,28-OCT-2020,Sep 2020,2.75,3.03,0.28,10.1
TFC,15-OCT-2020,Sep 2020,0.88,0.97,0.09,10.2
IVZ,27-OCT-2020,Sep 2020,0.48,0.53,0.05,10.4
VRTX,29-OCT-2020,Sep 2020,2.39,2.64,0.25,10.4
JNJ,13-OCT-2020,Sep 2020,1.99,2.2,0.21,10.5
WEC,03-NOV-2020,Sep 2020,0.76,0.84,0.08,10.5
PGR,14-OCT-2020,Sep 2020,1.69,1.87,0.18,10.6
PRGO,04-NOV-2020,Sep 2020,0.84,0.93,0.09,10.7
MMC,29-OCT-2020,Sep 2020,0.74,0.82,0.08,10.8
MSI,29-OCT-2020,Sep 2020,1.76,1.95,0.19,10.8
ATVI,29-OCT-2020,Sep 2020,0.64,0.71,0.07,10.9
IRM,05-NOV-2020,Sep 2020,0.55,0.61,0.06,10.9
KEYS,18-NOV-2020,Oct 2020,1.46,1.62,0.16,10.9
CG,29-OCT-2020,Sep 2020,0.36,0.4,0.04,11.1
KHC,29-OCT-2020,Sep 2020,0.63,0.7,0.07,11.1
TEAM,29-OCT-2020,Sep 2020,0.27,0.3,0.03,11.1
TWOU,27-OCT-2020,Sep 2020,-0.27,-0.24,0.03,11.1
JKHY,04-NOV-2020,Sep 2020,1.07,1.19,0.12,11.2
AXS,28-OCT-2020,Sep 2020,-0.87,-0.77,0.1,11.4
CSL,20-OCT-2020,Sep 2020,1.74,1.94,0.2,11.4
INFO,29-SEP-2020,Aug 2020,0.69,0.77,0.08,11.5
ORLY,28-OCT-2020,Sep 2020,6.34,7.07,0.73,11.5
BDX,05-NOV-2020,Sep 2020,2.5,2.79,0.29,11.6
RHI,22-OCT-2020,Sep 2020,0.6,0.67,0.07,11.6
SAGE,05-NOV-2020,Sep 2020,-2.3,-2.03,0.27,11.7
WEN,04-NOV-2020,Sep 2020,0.17,0.19,0.02,11.7
EBAY,28-OCT-2020,Sep 2020,0.76,0.85,0.09,11.8
LAMR,05-NOV-2020,Sep 2020,1.18,1.32,0.14,11.8
SUI,21-OCT-2020,Sep 2020,1.43,1.6,0.17,11.8
BAH,30-OCT-2020,Sep 2020,0.92,1.03,0.11,11.9
TYL,04-NOV-2020,Sep 2020,1.34,1.5,0.16,11.9
CPB,09-DEC-2020,Oct 2020,0.91,1.02,0.11,12
G,02-NOV-2020,Sep 2020,0.5,0.56,0.06,12
GRA,28-OCT-2020,Sep 2020,0.5,0.56,0.06,12
OLLI,03-DEC-2020,Oct 2020,0.58,0.65,0.07,12
EMN,29-OCT-2020,Sep 2020,1.4,1.57,0.17,12.1
PEP,01-OCT-2020,Sep 2020,1.48,1.66,0.18,12.1
CTXS,22-OCT-2020,Sep 2020,1.23,1.38,0.15,12.2
EPAM,05-NOV-2020,Sep 2020,1.47,1.65,0.18,12.2
FBHS,28-OCT-2020,Sep 2020,1.06,1.19,0.13,12.2
ETN,03-NOV-2020,Sep 2020,1.05,1.18,0.13,12.3
FCN,29-OCT-2020,Sep 2020,1.37,1.54,0.17,12.4
HAS,26-OCT-2020,Sep 2020,1.67,1.88,0.21,12.5
LSTR,21-OCT-2020,Sep 2020,1.43,1.61,0.18,12.5
NUAN,18-NOV-2020,Sep 2020,0.16,0.18,0.02,12.5
NVT,30-OCT-2020,Sep 2020,0.4,0.45,0.05,12.5
PAYX,06-OCT-2020,Aug 2020,0.56,0.63,0.07,12.5
AWI,27-OCT-2020,Sep 2020,0.95,1.07,0.12,12.6
WMT,17-NOV-2020,Oct 2020,1.19,1.34,0.15,12.6
CASY,07-DEC-2020,Oct 2020,2.66,3,0.34,12.7
HUBB,27-OCT-2020,Sep 2020,2.04,2.3,0.26,12.7
LII,19-OCT-2020,Sep 2020,3.13,3.53,0.4,12.7
CL,30-OCT-2020,Sep 2020,0.7,0.79,0.09,12.8
FTNT,29-OCT-2020,Sep 2020,0.78,0.88,0.1,12.8
EAF,03-NOV-2020,Sep 2020,0.31,0.35,0.04,12.9
ETSY,28-OCT-2020,Sep 2020,0.62,0.7,0.08,12.9
FNB,19-OCT-2020,Sep 2020,0.23,0.26,0.03,13
IOVA,05-NOV-2020,Sep 2020,-0.46,-0.4,0.06,13
OLN,04-NOV-2020,Sep 2020,-0.23,-0.2,0.03,13
WAT,27-OCT-2020,Sep 2020,1.91,2.16,0.25,13
CTLT,03-NOV-2020,Sep 2020,0.38,0.43,0.05,13.1
GLW,27-OCT-2020,Sep 2020,0.38,0.43,0.05,13.1
CMS,29-OCT-2020,Sep 2020,0.68,0.77,0.09,13.2
NVDA,18-NOV-2020,Oct 2020,2.57,2.91,0.34,13.2
ODFL,27-OCT-2020,Sep 2020,1.51,1.71,0.2,13.2
SLG,21-OCT-2020,Sep 2020,1.59,1.8,0.21,13.2
EW,21-OCT-2020,Sep 2020,0.45,0.51,0.06,13.3
FDS,24-SEP-2020,Aug 2020,2.54,2.88,0.34,13.3
ROL,28-OCT-2020,Sep 2020,0.15,0.17,0.02,13.3
MSM,27-OCT-2020,Aug 2020,0.96,1.09,0.13,13.5
QRVO,04-NOV-2020,Sep 2020,2.14,2.43,0.29,13.5
CREE,28-OCT-2020,Sep 2020,-0.22,-0.19,0.03,13.6
FLS,05-NOV-2020,Sep 2020,0.44,0.5,0.06,13.6
BAX,29-OCT-2020,Sep 2020,0.73,0.83,0.1,13.7
AMD,27-OCT-2020,Sep 2020,0.36,0.41,0.05,13.8
PYPL,02-NOV-2020,Sep 2020,0.94,1.07,0.13,13.8
WST,22-OCT-2020,Sep 2020,1.01,1.15,0.14,13.8
PG,20-OCT-2020,Sep 2020,1.43,1.63,0.2,13.9
PINC,02-NOV-2020,Sep 2020,0.5,0.57,0.07,14
SCCO,26-OCT-2020,Sep 2020,0.57,0.65,0.08,14
VLO,22-OCT-2020,Sep 2020,-1.35,-1.16,0.19,14
TXN,20-OCT-2020,Sep 2020,1.27,1.45,0.18,14.1
ARES,28-OCT-2020,Sep 2020,0.42,0.48,0.06,14.2
AVTR,27-OCT-2020,Sep 2020,0.21,0.24,0.03,14.2
DD,29-OCT-2020,Sep 2020,0.77,0.88,0.11,14.2
EXPD,03-NOV-2020,Sep 2020,0.98,1.12,0.14,14.2
FLIR,30-OCT-2020,Sep 2020,0.56,0.64,0.08,14.2
LEG,02-NOV-2020,Sep 2020,0.7,0.8,0.1,14.2
AMG,26-OCT-2020,Sep 2020,2.86,3.27,0.41,14.3
CPRT,18-NOV-2020,Oct 2020,0.69,0.79,0.1,14.4
CNA,02-NOV-2020,Sep 2020,0.62,0.71,0.09,14.5
CDNS,19-OCT-2020,Sep 2020,0.61,0.7,0.09,14.7
VEEV,01-DEC-2020,Oct 2020,0.68,0.78,0.1,14.7
DGX,22-OCT-2020,Sep 2020,3.75,4.31,0.56,14.9
GIS,23-SEP-2020,Aug 2020,0.87,1,0.13,14.9
MCD,09-NOV-2020,Sep 2020,1.93,2.22,0.29,15
PRAH,04-NOV-2020,Sep 2020,1.13,1.3,0.17,15
LPLA,29-OCT-2020,Sep 2020,1.25,1.44,0.19,15.2
CE,25-OCT-2020,Sep 2020,1.69,1.95,0.26,15.3
GILD,28-OCT-2020,Sep 2020,1.83,2.11,0.28,15.3
ITT,30-OCT-2020,Sep 2020,0.71,0.82,0.11,15.4
LYB,30-OCT-2020,Sep 2020,1.1,1.27,0.17,15.4
PKG,26-OCT-2020,Sep 2020,1.36,1.57,0.21,15.4
BLL,05-NOV-2020,Sep 2020,0.77,0.89,0.12,15.5
SYNH,29-OCT-2020,Sep 2020,0.9,1.04,0.14,15.5
PCAR,20-OCT-2020,Sep 2020,0.96,1.11,0.15,15.6
REGN,05-NOV-2020,Sep 2020,7.23,8.36,1.13,15.6
EMR,03-NOV-2020,Sep 2020,0.95,1.1,0.15,15.7
LEA,30-OCT-2020,Sep 2020,3.22,3.73,0.51,15.8
EIX,27-OCT-2020,Sep 2020,1.44,1.67,0.23,15.9
VNT,29-OCT-2020,Sep 2020,0.69,0.8,0.11,15.9
ZBRA,03-NOV-2020,Sep 2020,2.82,3.27,0.45,15.9
ABMD,29-OCT-2020,Sep 2020,0.87,1.01,0.14,16
ACGL,29-OCT-2020,Sep 2020,0.25,0.29,0.04,16
DG,03-DEC-2020,Oct 2020,1.99,2.31,0.32,16
FLO,05-NOV-2020,Sep 2020,0.25,0.29,0.04,16
VMW,24-NOV-2020,Oct 2020,1.43,1.66,0.23,16
EFX,21-OCT-2020,Sep 2020,1.61,1.87,0.26,16.1
VRM,11-NOV-2020,Sep 2020,-0.37,-0.31,0.06,16.2
THS,05-NOV-2020,Sep 2020,0.61,0.71,0.1,16.3
VMI,21-OCT-2020,Sep 2020,1.71,1.99,0.28,16.3
SAM,22-OCT-2020,Sep 2020,5.24,6.1,0.86,16.4
AMGN,28-OCT-2020,Sep 2020,3.75,4.37,0.62,16.5
CACI,28-OCT-2020,Sep 2020,3.15,3.67,0.52,16.5
CAT,27-OCT-2020,Sep 2020,1.15,1.34,0.19,16.5
FRC,13-OCT-2020,Sep 2020,1.38,1.61,0.23,16.6
HBI,05-NOV-2020,Sep 2020,0.36,0.42,0.06,16.6
IEX,27-OCT-2020,Sep 2020,1.2,1.4,0.2,16.6
MTD,05-NOV-2020,Sep 2020,6.02,7.02,1,16.6
SWI,27-OCT-2020,Sep 2020,0.24,0.28,0.04,16.6
PRI,04-NOV-2020,Sep 2020,2.38,2.78,0.4,16.8
BBY,24-NOV-2020,Oct 2020,1.76,2.06,0.3,17
GNTX,23-OCT-2020,Sep 2020,0.41,0.48,0.07,17
KEY,21-OCT-2020,Sep 2020,0.35,0.41,0.06,17.1
CBT,23-NOV-2020,Sep 2020,0.58,0.68,0.1,17.2
BWA,29-OCT-2020,Sep 2020,0.75,0.88,0.13,17.3
CRI,23-OCT-2020,Sep 2020,1.67,1.96,0.29,17.3
LMND,10-NOV-2020,Sep 2020,-0.69,-0.57,0.12,17.3
TSCO,22-OCT-2020,Sep 2020,1.38,1.62,0.24,17.3
NOW,28-OCT-2020,Sep 2020,1.03,1.21,0.18,17.4
RKT,10-NOV-2020,Sep 2020,1.03,1.21,0.18,17.4
ZION,19-OCT-2020,Sep 2020,0.86,1.01,0.15,17.4
LDOS,02-NOV-2020,Sep 2020,1.25,1.47,0.22,17.6
NFG,05-NOV-2020,Sep 2020,0.34,0.4,0.06,17.6
UNH,14-OCT-2020,Sep 2020,2.98,3.51,0.53,17.7
BWXT,02-NOV-2020,Sep 2020,0.67,0.79,0.12,17.9
BLK,13-OCT-2020,Sep 2020,7.81,9.22,1.41,18
GPK,20-OCT-2020,Sep 2020,0.22,0.26,0.04,18.1
RP,05-NOV-2020,Sep 2020,0.44,0.52,0.08,18.1
TMX,05-NOV-2020,Sep 2020,0.22,0.26,0.04,18.1
VRSN,22-OCT-2020,Sep 2020,1.26,1.49,0.23,18.2
FNF,04-NOV-2020,Sep 2020,1.25,1.48,0.23,18.4
LUV,22-OCT-2020,Sep 2020,-2.44,-1.99,0.45,18.4
STL,21-OCT-2020,Sep 2020,0.38,0.45,0.07,18.4
OKE,27-OCT-2020,Sep 2020,0.59,0.7,0.11,18.6
SPR,03-NOV-2020,Sep 2020,-1.65,-1.34,0.31,18.7
CDK,02-NOV-2020,Sep 2020,0.69,0.82,0.13,18.8
GNRC,28-OCT-2020,Sep 2020,1.75,2.08,0.33,18.8
NUE,22-OCT-2020,Sep 2020,0.53,0.63,0.1,18.8
MSFT,27-OCT-2020,Sep 2020,1.53,1.82,0.29,18.9
ATR,29-OCT-2020,Sep 2020,0.84,1,0.16,19
IDXX,29-OCT-2020,Sep 2020,1.42,1.69,0.27,19
RPM,07-OCT-2020,Aug 2020,1.21,1.44,0.23,19
DISCA,05-NOV-2020,Sep 2020,0.68,0.81,0.13,19.1
EWBC,22-OCT-2020,Sep 2020,0.94,1.12,0.18,19.1
WFC,14-OCT-2020,Sep 2020,0.47,0.56,0.09,19.1
HPQ,24-NOV-2020,Oct 2020,0.52,0.62,0.1,19.2
XYL,29-OCT-2020,Sep 2020,0.52,0.62,0.1,19.2
PRU,03-NOV-2020,Sep 2020,2.69,3.21,0.52,19.3
SRCL,05-NOV-2020,Sep 2020,0.57,0.68,0.11,19.3
STE,02-NOV-2020,Sep 2020,1.24,1.48,0.24,19.3
EXC,03-NOV-2020,Sep 2020,0.87,1.04,0.17,19.5
AYI,08-OCT-2020,Aug 2020,1.96,2.35,0.39,19.9
AJG,29-OCT-2020,Sep 2020,0.9,1.08,0.18,20
BLI,12-NOV-2020,Sep 2020,-0.2,-0.16,0.04,20
KKR,30-OCT-2020,Sep 2020,0.4,0.48,0.08,20
WH,28-OCT-2020,Sep 2020,0.3,0.36,0.06,20
COHR,10-NOV-2020,Sep 2020,0.84,1.01,0.17,20.2
MSCI,27-OCT-2020,Sep 2020,1.83,2.2,0.37,20.2
WDC,28-OCT-2020,Sep 2020,0.54,0.65,0.11,20.3
RSG,05-NOV-2020,Sep 2020,0.83,1,0.17,20.4
PHM,22-OCT-2020,Sep 2020,1.11,1.34,0.23,20.7
DLTR,24-NOV-2020,Oct 2020,1.15,1.39,0.24,20.8
DVA,29-OCT-2020,Sep 2020,1.49,1.8,0.31,20.8
FCX,22-OCT-2020,Sep 2020,0.24,0.29,0.05,20.8
MRK,27-OCT-2020,Sep 2020,1.44,1.74,0.3,20.8
RTX,27-OCT-2020,Sep 2020,0.48,0.58,0.1,20.8
CW,28-OCT-2020,Sep 2020,1.53,1.85,0.32,20.9
PANW,16-NOV-2020,Oct 2020,1.34,1.62,0.28,20.9
LITE,02-NOV-2020,Sep 2020,1.47,1.78,0.31,21
MUR,05-NOV-2020,Sep 2020,-0.19,-0.15,0.04,21
NATI,29-OCT-2020,Sep 2020,0.19,0.23,0.04,21
OTIS,26-OCT-2020,Sep 2020,0.57,0.69,0.12,21
WU,29-OCT-2020,Sep 2020,0.47,0.57,0.1,21.2
PBCT,22-OCT-2020,Sep 2020,0.28,0.34,0.06,21.4
SWKS,02-NOV-2020,Sep 2020,1.52,1.85,0.33,21.7
CHE,29-OCT-2020,Sep 2020,3.99,4.86,0.87,21.8
QCOM,04-NOV-2020,Sep 2020,1.19,1.45,0.26,21.8
CDW,02-NOV-2020,Sep 2020,1.5,1.83,0.33,22
TFX,29-OCT-2020,Sep 2020,2.27,2.77,0.5,22
DOV,20-OCT-2020,Sep 2020,1.31,1.6,0.29,22.1
KO,22-OCT-2020,Sep 2020,0.45,0.55,0.1,22.2
RS,22-OCT-2020,Sep 2020,1.53,1.87,0.34,22.2
ST,27-OCT-2020,Sep 2020,0.54,0.66,0.12,22.2
SEE,28-OCT-2020,Sep 2020,0.67,0.82,0.15,22.3
CCK,19-OCT-2020,Sep 2020,1.6,1.96,0.36,22.5
GDDY,04-NOV-2020,Sep 2020,0.31,0.38,0.07,22.5
UPS,28-OCT-2020,Sep 2020,1.86,2.28,0.42,22.5
CAG,01-OCT-2020,Aug 2020,0.57,0.7,0.13,22.8
MCO,29-OCT-2020,Sep 2020,2.19,2.69,0.5,22.8
NTNX,23-NOV-2020,Oct 2020,-0.57,-0.44,0.13,22.8
NLY,28-OCT-2020,Sep 2020,0.26,0.32,0.06,23
SLB,16-OCT-2020,Sep 2020,0.13,0.16,0.03,23
STNE,29-OCT-2020,Sep 2020,0.13,0.16,0.03,23
TTC,16-DEC-2020,Oct 2020,0.52,0.64,0.12,23
VRT,04-NOV-2020,Sep 2020,0.26,0.32,0.06,23
ACHC,29-OCT-2020,Sep 2020,0.55,0.68,0.13,23.6
HLF,05-NOV-2020,Sep 2020,0.93,1.15,0.22,23.6
ZTS,05-NOV-2020,Sep 2020,0.89,1.1,0.21,23.6
NKTR,05-NOV-2020,Sep 2020,-0.8,-0.61,0.19,23.7
BRO,26-OCT-2020,Sep 2020,0.42,0.52,0.1,23.8
CVS,06-NOV-2020,Sep 2020,1.34,1.66,0.32,23.8
AVY,21-OCT-2020,Sep 2020,1.54,1.91,0.37,24
HAE,04-NOV-2020,Sep 2020,0.5,0.62,0.12,24
HFC,05-NOV-2020,Sep 2020,-0.54,-0.41,0.13,24
MCK,03-NOV-2020,Sep 2020,3.87,4.8,0.93,24
AFL,27-OCT-2020,Sep 2020,1.12,1.39,0.27,24.1
MXIM,27-OCT-2020,Sep 2020,0.58,0.72,0.14,24.1
TKR,29-OCT-2020,Sep 2020,0.91,1.13,0.22,24.1
JPM,13-OCT-2020,Sep 2020,2.35,2.92,0.57,24.2
KEX,29-OCT-2020,Sep 2020,0.37,0.46,0.09,24.3
AOS,29-OCT-2020,Sep 2020,0.53,0.66,0.13,24.5
URI,28-OCT-2020,Sep 2020,4.33,5.4,1.07,24.7
APH,21-OCT-2020,Sep 2020,0.44,0.55,0.11,25
AZO,22-SEP-2020,Aug 2020,24.74,30.93,6.19,25
ENPH,27-OCT-2020,Sep 2020,0.24,0.3,0.06,25
PAYC,04-NOV-2020,Sep 2020,0.56,0.7,0.14,25
SWCH,05-NOV-2020,Sep 2020,0.04,0.05,0.01,25
ALXN,29-OCT-2020,Sep 2020,2.59,3.24,0.65,25.1
MLM,29-OCT-2020,Sep 2020,3.76,4.71,0.95,25.2
ADM,29-OCT-2020,Sep 2020,0.71,0.89,0.18,25.3
ARW,29-OCT-2020,Sep 2020,1.66,2.08,0.42,25.3
ASH,10-NOV-2020,Sep 2020,0.79,0.99,0.2,25.3
J,24-NOV-2020,Sep 2020,1.3,1.63,0.33,25.3
KNX,21-OCT-2020,Sep 2020,0.63,0.79,0.16,25.4
TECH,05-NOV-2020,Sep 2020,1.14,1.43,0.29,25.4
DHR,22-OCT-2020,Sep 2020,1.37,1.72,0.35,25.5
AZEK,03-DEC-2020,Sep 2020,0.23,0.29,0.06,26
CFR,29-OCT-2020,Sep 2020,1.19,1.5,0.31,26
TOL,07-DEC-2020,Oct 2020,1.23,1.55,0.32,26
MS,15-OCT-2020,Sep 2020,1.26,1.59,0.33,26.1
PWR,29-OCT-2020,Sep 2020,1.11,1.4,0.29,26.1
ITW,23-OCT-2020,Sep 2020,1.45,1.83,0.38,26.2
QDEL,29-OCT-2020,Sep 2020,4.58,5.78,1.2,26.2
ASB,22-OCT-2020,Sep 2020,0.19,0.24,0.05,26.3
BHF,05-NOV-2020,Sep 2020,3.31,4.19,0.88,26.5
POOL,22-OCT-2020,Sep 2020,2.14,2.71,0.57,26.6
DTE,27-OCT-2020,Sep 2020,2.06,2.61,0.55,26.7
BRKR,02-NOV-2020,Sep 2020,0.33,0.42,0.09,27.2
DHI,10-NOV-2020,Sep 2020,1.76,2.24,0.48,27.2
CMCSA,29-OCT-2020,Sep 2020,0.51,0.65,0.14,27.4
OSK,29-OCT-2020,Sep 2020,1.02,1.3,0.28,27.4
MANH,22-OCT-2020,Sep 2020,0.4,0.51,0.11,27.5
VVV,28-OCT-2020,Sep 2020,0.36,0.46,0.1,27.7
CHTR,30-OCT-2020,Sep 2020,3.05,3.9,0.85,27.8
YUM,29-OCT-2020,Sep 2020,0.79,1.01,0.22,27.8
CHNG,04-NOV-2020,Sep 2020,0.25,0.32,0.07,28
CR,26-OCT-2020,Sep 2020,0.82,1.05,0.23,28
HUN,29-OCT-2020,Sep 2020,0.25,0.32,0.07,28
BERY,19-NOV-2020,Sep 2020,1.24,1.59,0.35,28.2
DISH,06-NOV-2020,Sep 2020,0.67,0.86,0.19,28.3
TT,28-OCT-2020,Sep 2020,1.34,1.72,0.38,28.3
WDAY,19-NOV-2020,Oct 2020,0.67,0.86,0.19,28.3
COG,29-OCT-2020,Sep 2020,0.07,0.09,0.02,28.5
CTAS,23-SEP-2020,Aug 2020,2.16,2.78,0.62,28.7
OC,28-OCT-2020,Sep 2020,1.32,1.7,0.38,28.7
TMO,21-OCT-2020,Sep 2020,4.37,5.63,1.26,28.8
IR,02-NOV-2020,Sep 2020,0.31,0.4,0.09,29
LUMN,04-NOV-2020,Sep 2020,0.31,0.4,0.09,29
CRL,29-OCT-2020,Sep 2020,1.8,2.33,0.53,29.4
EXAS,27-OCT-2020,Sep 2020,-0.51,-0.36,0.15,29.4
RMD,29-OCT-2020,Sep 2020,0.98,1.27,0.29,29.5
HII,05-NOV-2020,Sep 2020,4.18,5.45,1.27,30.3
MTG,04-NOV-2020,Sep 2020,0.33,0.43,0.1,30.3
WLK,03-NOV-2020,Sep 2020,0.46,0.6,0.14,30.4
AIG,05-NOV-2020,Sep 2020,0.62,0.81,0.19,30.6
COMM,05-NOV-2020,Sep 2020,0.39,0.51,0.12,30.7
MDT,24-NOV-2020,Oct 2020,0.78,1.02,0.24,30.7
PII,27-OCT-2020,Sep 2020,2.18,2.85,0.67,30.7
WAL,22-OCT-2020,Sep 2020,1.04,1.36,0.32,30.7
RJF,28-OCT-2020,Sep 2020,1.36,1.78,0.42,30.8
CNC,27-OCT-2020,Sep 2020,0.96,1.26,0.3,31.2
MIDD,05-NOV-2020,Sep 2020,1.02,1.34,0.32,31.3
VFC,16-OCT-2020,Sep 2020,0.51,0.67,0.16,31.3
MAS,28-OCT-2020,Sep 2020,0.79,1.04,0.25,31.6
EQT,22-OCT-2020,Sep 2020,-0.22,-0.15,0.07,31.8
PNFP,20-OCT-2020,Sep 2020,1.1,1.45,0.35,31.8
ZM,30-NOV-2020,Oct 2020,0.75,0.99,0.24,32
IAA,02-NOV-2020,Sep 2020,0.31,0.41,0.1,32.2
BC,29-OCT-2020,Sep 2020,1.36,1.8,0.44,32.3
DLB,12-NOV-2020,Sep 2020,0.34,0.45,0.11,32.3
CAH,05-NOV-2020,Sep 2020,1.14,1.51,0.37,32.4
ILMN,29-OCT-2020,Sep 2020,0.77,1.02,0.25,32.4
QRTEA,04-NOV-2020,Sep 2020,0.43,0.57,0.14,32.5
MDB,08-DEC-2020,Oct 2020,-0.46,-0.31,0.15,32.6
CLR,05-NOV-2020,Sep 2020,-0.24,-0.16,0.08,33.3
LESL,21-DEC-2020,Sep 2020,0.21,0.28,0.07,33.3
LULU,10-DEC-2020,Oct 2020,0.87,1.16,0.29,33.3
WY,30-OCT-2020,Sep 2020,0.39,0.52,0.13,33.3
PH,05-NOV-2020,Sep 2020,2.29,3.07,0.78,34
ATH,03-NOV-2020,Sep 2020,1.14,1.53,0.39,34.2
TPX,29-OCT-2020,Sep 2020,0.55,0.74,0.19,34.5
PNR,20-OCT-2020,Sep 2020,0.52,0.7,0.18,34.6
MSGE,16-NOV-2020,Sep 2020,-4.72,-3.04,1.68,35.5
XOM,30-OCT-2020,Sep 2020,-0.28,-0.18,0.1,35.7
PFPT,29-OCT-2020,Sep 2020,0.39,0.53,0.14,35.9
LAZ,29-OCT-2020,Sep 2020,0.49,0.67,0.18,36.7
DBX,05-NOV-2020,Sep 2020,0.19,0.26,0.07,36.8
HAL,19-OCT-2020,Sep 2020,0.08,0.11,0.03,37.5
CLX,02-NOV-2020,Sep 2020,2.34,3.22,0.88,37.6
TSLA,21-OCT-2020,Sep 2020,0.55,0.76,0.21,38.1
ISRG,15-OCT-2020,Sep 2020,2,2.77,0.77,38.5
C,13-OCT-2020,Sep 2020,1.01,1.4,0.39,38.6
TDC,05-NOV-2020,Sep 2020,0.31,0.43,0.12,38.7
WWD,19-NOV-2020,Sep 2020,0.54,0.75,0.21,38.8
ALLE,22-OCT-2020,Sep 2020,1.2,1.67,0.47,39.1
LECO,27-OCT-2020,Sep 2020,0.79,1.1,0.31,39.2
PTC,28-OCT-2020,Sep 2020,0.56,0.78,0.22,39.2
CARR,29-OCT-2020,Sep 2020,0.48,0.67,0.19,39.5
RBC,28-OCT-2020,Sep 2020,1.24,1.73,0.49,39.5
TRMB,04-NOV-2020,Sep 2020,0.43,0.6,0.17,39.5
FB,29-OCT-2020,Sep 2020,1.94,2.71,0.77,39.6
ALB,04-NOV-2020,Sep 2020,0.78,1.09,0.31,39.7
FND,29-OCT-2020,Sep 2020,0.4,0.56,0.16,40
U,12-NOV-2020,Sep 2020,-0.15,-0.09,0.06,40
BA,28-OCT-2020,Sep 2020,-2.33,-1.39,0.94,40.3
IART,28-OCT-2020,Sep 2020,0.57,0.8,0.23,40.3
GGG,21-OCT-2020,Sep 2020,0.42,0.59,0.17,40.4
LEN,14-SEP-2020,Aug 2020,1.51,2.12,0.61,40.4
THO,08-DEC-2020,Oct 2020,1.46,2.05,0.59,40.4
TTWO,05-NOV-2020,Sep 2020,1.45,2.04,0.59,40.6
MHK,29-OCT-2020,Sep 2020,2.31,3.26,0.95,41.1
UHS,29-OCT-2020,Sep 2020,2.04,2.88,0.84,41.1
TRIP,05-NOV-2020,Sep 2020,-0.29,-0.17,0.12,41.3
CRUS,02-NOV-2020,Sep 2020,0.89,1.26,0.37,41.5
CHGG,26-OCT-2020,Sep 2020,0.12,0.17,0.05,41.6
AGNC,26-OCT-2020,Sep 2020,0.57,0.81,0.24,42.1
ON,31-OCT-2020,Sep 2020,0.19,0.27,0.08,42.1
MASI,27-OCT-2020,Sep 2020,0.56,0.8,0.24,42.8
MPC,02-NOV-2020,Sep 2020,-1.75,-1,0.75,42.8
RGEN,05-NOV-2020,Sep 2020,0.28,0.4,0.12,42.8
APTV,29-OCT-2020,Sep 2020,0.79,1.13,0.34,43
HSIC,02-NOV-2020,Sep 2020,0.72,1.03,0.31,43
IPG,21-OCT-2020,Sep 2020,0.37,0.53,0.16,43.2
YUMC,28-OCT-2020,Sep 2020,0.46,0.66,0.2,43.4
FICO,10-NOV-2020,Sep 2020,2.26,3.25,0.99,43.8
GOOG,29-OCT-2020,Sep 2020,11.4,16.4,5,43.8
GOOGL,29-OCT-2020,Sep 2020,11.4,16.4,5,43.8
FITB,22-OCT-2020,Sep 2020,0.59,0.85,0.26,44
RF,20-OCT-2020,Sep 2020,0.34,0.49,0.15,44.1
SNX,29-SEP-2020,Aug 2020,2.31,3.33,1.02,44.1
LKQ,29-OCT-2020,Sep 2020,0.52,0.75,0.23,44.2
SPB,13-NOV-2020,Sep 2020,1.19,1.72,0.53,44.5
BIGC,05-NOV-2020,Sep 2020,-0.29,-0.16,0.13,44.8
IPGP,30-OCT-2020,Sep 2020,0.89,1.29,0.4,44.9
BOKF,21-OCT-2020,Sep 2020,1.51,2.19,0.68,45
ADP,28-OCT-2020,Sep 2020,0.97,1.41,0.44,45.3
SMAR,07-DEC-2020,Oct 2020,-0.22,-0.12,0.1,45.4
FOXA,03-NOV-2020,Sep 2020,0.81,1.18,0.37,45.6
NTAP,01-DEC-2020,Oct 2020,0.72,1.05,0.33,45.8
AN,21-OCT-2020,Sep 2020,1.63,2.38,0.75,46
DELL,24-NOV-2020,Oct 2020,1.39,2.03,0.64,46
NYT,05-NOV-2020,Sep 2020,0.15,0.22,0.07,46.6
CC,03-NOV-2020,Sep 2020,0.32,0.47,0.15,46.8
DXCM,27-OCT-2020,Sep 2020,0.64,0.94,0.3,46.8
PKI,28-OCT-2020,Sep 2020,1.42,2.09,0.67,47.1
OZK,22-OCT-2020,Sep 2020,0.57,0.84,0.27,47.3
SEDG,02-NOV-2020,Sep 2020,0.82,1.21,0.39,47.5
HST,04-NOV-2020,Sep 2020,-0.21,-0.11,0.1,47.6
