MAR,2020-11-06,Sep 2020,-0.07,0.06,0.13,185.7
F,2020-10-28,Sep 2020,0.22,0.65,0.43,195.4
Y,2020-11-03,Sep 2020,-3.37,3.23,6.6,195.8
UHAL,2020-11-04,Sep 2020,4.58,13.58,9,196.5
AVT,2020-10-28,Sep 2020,0.12,0.36,0.24,200
EVR,2020-10-21,Sep 2020,0.37,1.11,0.74,200
GE,2020-10-28,Sep 2020,-0.06,0.06,0.12,200
MDLA,2020-12-03,Oct 2020,-0.01,0.01,0.02,200
PSTG,2020-11-24,Oct 2020,-0.01,0.01,0.02,200
TWTR,2020-10-29,Sep 2020,0.06,0.19,0.13,216.6
CLH,2020-11-04,Sep 2020,0.28,0.9,0.62,221.4
USM,2020-11-05,Sep 2020,0.3,0.97,0.67,223.3
AYX,2020-11-05,Sep 2020,0.12,0.39,0.27,225
SLM,2020-10-21,Sep 2020,0.14,0.47,0.33,235.7
TRN,2020-10-21,Sep 2020,0.05,0.17,0.12,240
HOG,2020-10-27,Sep 2020,0.22,0.78,0.56,254.5
COTY,2020-11-06,Sep 2020,-0.07,0.11,0.18,257.1
ALGN,2020-10-21,Sep 2020,0.59,2.25,1.66,281.3
SATS,2020-11-05,Sep 2020,-0.14,0.26,0.4,285.7
JEF,2020-09-23,Aug 2020,0.27,1.07,0.8,296.3
GRUB,2020-10-28,Sep 2020,-0.07,0.16,0.23,328.5
COUP,2020-12-07,Oct 2020,0.04,0.18,0.14,350
NI,2020-11-02,Sep 2020,0.02,0.09,0.07,350
BDN,2020-10-21,Sep 2020,0.35,1.6,1.25,357.1
R,2020-10-28,Sep 2020,-0.43,1.21,1.64,381.4
GWRE,2020-12-08,Oct 2020,-0.06,0.17,0.23,383.3
DDOG,2020-11-10,Sep 2020,0.01,0.05,0.04,400
NVST,2020-10-29,Sep 2020,0.09,0.48,0.39,433.3
MKL,2020-10-27,Sep 2020,0.81,4.41,3.6,444.4
PVH,2020-12-02,Oct 2020,0.24,1.32,1.08,450
OKTA,2020-12-02,Oct 2020,-0.01,0.04,0.05,500
UAA,2020-10-30,Sep 2020,0.04,0.26,0.22,550
HHC,2020-11-05,Sep 2020,-0.52,2.7,3.22,619.2
